label,data
2,"""Khu đô thị Việt Hưng - Long Biên. Hiện nay đang bị VNPT độc quyền. Chất lượng rất kém, giá cả lại đắt. Phải dùng mạng qua dây cáp điện thoại chứ không phải cáp mạng riêng."",,,,,,,"
2,"E dùng mạng sctv lag còn hơn mấy anh dùng VNPT đấy huhu,,,,,,,"
2,"""thực sự thì cái mạng VNPT cap quang 165k méo thẻ nào xem đc, như là bị chặn id vậy"",,,,,,,"
2,"Nhà nào dùng mạng VNPT chú ý: Do sự cố đứt cáp quang ở Huỳnh Thúc Kháng nên các kết nối đi quốc tế bị mất hoặc rất chậm (đây không phải là đứt cáp quang biển). Khoảng 1-3 ngày nữa mới khắc phục. Mong mọi người thông cảm.,,,,,,,"
2,"Ad ơi cho e hỏi sao e đổi tên WiFi là tiếng việt có dấu máy báo ok. Xong ko thể nào vào đc nữa @@. E dùng wifi VNPT igate thằng lắp wifi cho e bảo cấm reset e bối rối quá :(,,,,,,,"
2,"VNPT chặn fb ròu 😭😭😭,,,,,,,"
2,"VNPT nhân viên phục vụ kém nhất các loại mạng,,,,,,,"
2,"VNPT bị chặn cmnr =))) Đổi DNS là xong :3,,,,,,,"
2,"""Lần thứ 2 chơi ở Imba. Thật sự là rất thất vọng. Mình đi thử hôm khai trương hôm đó có lỗi mình chỉ xem là do mới nên chưa ổn định. Hôm nay vẫn tình trạng đó, máy đơ giật, khởi động quá chậm, mạng ko ổn định. Nếu muốn giũ khách thì Imba nên dùng cáp quang của VNPT hoặc Viettel, cáp quang của FPT là mạng bình thường qua fake tần số nên rất yếu"",,,,,,,"
2,"""Vào lúc 5h45 ngày 23/4/2015, tuyến cáp quang biển AAG lại bị đứt. Hiện tại, VNPT-I vẫn chưa xác định chính xác điểm đứt, chỉ phát hiện có sự cố sụt nguồn. Điều này khiến người dân lắp mạng không khỏi hoang mang."",,,,,,,"
2,"""đề nghị nhà báo kiểm tra lại thông tin trước khi viết nhé!!! Dịch vụ chuyển phát nhanh EMS là của Bưu điện Nghệ An, VNPT không có dịch vụ này đâu nhé."",,,,,,,"
2,"VNPT xài như con kek,,,,,,,"
2,"""Cần gì chung cư. Tại Bình Dương, KDC Việt Sing (nhà phố + chung cư), bao nhiêu năm nay VNPT độc quyền viễn thông. """"Thằng chột làm vua xứ mù"""" mà. . Hôm nào Tuổi Trẻ làm bài phản ánh đi."",,,,,,,"
2,"Ad cho e hỏi e ở nga sơn muốn đang kí cáp quang của VNPT mình mà gọi cho trung tâm VNPT nga sơn ngta hẹn hết bữa này bữa khác không lắp cho e . E phải làm ntn ad..,,,,,,,"
2,"""Lại mới đứt cáp nhé các thím. Ai dùng Vina, Mobi, FPT, VNPT chắc chắn bị ảnh hưởng nặng nhất. Vịt Teo còn đỡ. .  . ~#FinalDevil~"",,,,,,,"
2,"""Nhà tôi tại 1394 Huỳnh Tấn Phát Q 7 có thuê bao mạng của VNPT. nhưng mạng thường bị rớt vào lúc trưa, chiều và tối. Tôi muốn dùng bộ phận tiếp sóng wifi xuống tầng trệt cho mạnh , nhưng không biết phải dùng hiệu gì , loại gì . Rất mong VNPT tư vấn hoặc cho nhân viên đến nhà chỉ giúp càng tốt . Cảm ơn !"",,,,,,,"
2,"mang VNPT sao càng ngày càng chậm.22h rồi còn mất mạng .sang năm phải đổi sang mạng khác thôi.điên cả người,,,,,,,"
2,"sao kì vậy chỗ mình mạng VNPT cùi mía 5mb đây ping 80-10x,,,,,,,"
2,"VNPT 14mb không nổi Face :((,,,,,,,"
2,"Xã phục lễ rất nhiều hộ mất mạng. VNPT kiểm tra và khắc phục ngay,,,,,,,"
2,"thế vẹo nào 2 3 ngày hôm nay sv sea lag thế nhỉ. Mọi ngày ping có 84 mà giờ độc hơn 200 có ông nào dùng VNPT bị lag giống tôi không :),,,,,,,"
2,"""Việt Nam có mấy nhà mạng đâu VNPT, Viettel, FPT, CMC, SCTV 5 nhà mạng chứ mấy ko biết chính xác chưa nhỉ đâu cần quăng bom VN có nhiều cty nhà mạng thế"",,,,,,,"
2,"Em lắp wifi mà 4tháng trước ng ta kéo dây đến mà đến nay  k ai vô lắp thiết bị internet VNPT nản,,,,,,,"
2,"có thánh nào biết cách sửa lỗi auto dicconet khi đang chơi dota 2 ko e từ khi đổi qua cáp quang VNPT là bị hoài hui hui. . .! ! ! plz chỉ e lỗi khắc phục  . ps: :'( :'( :'(,,,,,,,"
2,"Tình trạng kẻ gian mạo danh tổng đài VNPT gọi điện nhắc nợ khách hàng lại xuất hiện. Các bạn chú ý đề phòng nhé!,,,,,,,"
2,"Mưa gió tý là mất cmn mạng @@ wtf! VNPT,,,,,,,"
2,"VNPT là bọn mất dạy nhất,,,,,,,"
2,"chất lượng quá kém! nhân viên kém! bực mình vì mất mạng liên tục 3 ngày! 1 ngày mất 2 lần! nhân viên không quan tâm đến khách hàng! bảng kê cước dịch vụ bao gồm thuế VAT được in bằng trắng đen! lắp đặt mạng lấy tiền dây! ăn của khách hàng!không tin tưởng với VNPT - Cuộc sống đích thực ! kỳ anh hà tĩnh,,,,,,,"
2,"đang dùng VNPT và đã phải cài cái cốc cốc khỉ gió gì đó để cmt vào đây :3,,,,,,,"
2,"Cảm ơn bạn đã phản hồi về sản phẩm VNPT smart box. Công ty đã kiểm tra và xác nhận có vấn đề về đường truyền.,,,,,,,"
2,"VTVgo bị VNPT chặn nhé,,,,,,,"
2,"Lỗi phông chữ khi tra cước. Đề nghị VNPT Phú Thọ sửa lỗi.,,,,,,,"
2,"Mình ở Bắc Ninh mạng VNPT kém sợ ping cao quá lại đếch chơi dc trận nào.,,,,,,,"
2,"""cài mà sợ nó die...hehe, mà máy cái androi này khong có phần mềm xem tv riêng, thua cái tv box VNPT"",,,,,,,"
2,"""tôi có vài bức xúc với dịch vụ cáp quang của VNPT,cụ thể như sau: . đầu tiên tôi đang kí cáp đồng trả trước 12 tháng từ ngày 2/4/2015 . tới tháng 07/2015 nhân viên VNPT có đề nghị chuyển từ cáp đồng lên cáp quang và chỉ cần đống thêm tiền phụ trội là 260000 VNĐ là xong mọi thủ tục . vậy mà hàng tháng vợ tôi vẫn nhận được thông báo nợ cước là sao . tôi mong muốn VNPT cho tôi lời đáp"",,,,,,,"
2,"- AD ???  . VNPT - Vinaphone Có sai sót à : 9634 sao k chúng ???,,,,,,,"
2,"VNPT chậm!,,,,,,,"
2,"Xe SH Mode gia 64 triêu. haiz,,,,,,,"
2,"""Hẳn là SH150 nhé các ae, chứ tầm SH Mode rồi ex iếc chưa có cửa làm xe ôm cho chị này đâu"",,,,,,,"
2,"Chiếc xe Wave ghẻ của bạn làm bạn mất thể diện.,,,,,,,"
2,"""Quán gì, đông gì mà ko có nv trông xe cho khách, chả hiểu ko có ng trông xe thì tự mua kiểu gì. Tự chọn xong thì e mình mất luôn quả xe SH Mode. ."",,,,,,,"
2,"Xin phép BQT . Khoảng 23h tại ngõ 79 Đội Cấn mình bị nhảy mất chiếc xe SH Mode như trong hình . Biển số xe: 29-L5 057.65 . ,,,,,,,"
2,"""Tham, đi SH Mode trắng, trộm SH Mode đen làm gì."",,,,,,,"
2,"Cho e hỏi là...e đang chạy SH Mode 125 mà thấy máy nó hơi ì chạy ko bốc...mới mua đc vài tháng thôi...nếu lam nồi và canh cho xe bốc hơn xíu thì giá bao nhiu...tư vấn giùm e...tks nhìu,,,,,,,"
2,"""Truy tìm cặp đôi đi xe SH trộm SH Mode ở Hà Nội .     .  . Trong cơn mưa lớn nhất từ đầu năm ở Hà Nội tối qua (25.5), cặp đôi đi SH đã trộm chiếc xe SH Mode dựng trước một cửa hàng quà tặng trên đường Phạm Ngọc Thạch, quận Đống Đa, Hà Nội.  .  . http://motthegioi.vn/the-gioi-mang-c-85/thoi-su-facebook-c-145/truy-tim-cap-doi-di-xe-SH-trom-SH-mode-o-ha-noi-34060.html"",,,,,,,"
2,"SH Mode chán :)),,,,,,,"
2,"""Vào lúc 16h chiều hn mình Có bị mất 1 chiếc xe SH ở khu vực san vận động vườn cam . Xe mình ms mua đc nửa năm xe k gương biển số 14U1 25184 màu trắng ntn nhé mn quanh khu vực cửa ông , cọc 6,cọc 7,cao sơn , cẩm phả ai nhìn thấy báo vào Sđt :0974326100 giúp mình. Xe SH Mode đời 2015 125i nhé mn , cảm ơn mn n 😀"",,,,,,,"
2,"Từ hồi có csgt. Tiền phạt từ hồi biết đi xe máy có khi mua đc con SH Mode rồi cũng nên 😢mà toàn lỗi vu vơ,,,,,,,"
2,"""thà chọn người, SH Mode k cần"",,,,,,,"
2,"""Tui đéo pk tại sao tụi bạn lại cmt nào là mâm vario SH Mode ... Các bạn khôg thấy găn trên xe à đó là chiếc gì , chiếc sirius đi mâm ex á mấy cha mấy má tui là tui gét nhất cái loại ng bất hiếu vs cha mẹ sinh con ra bỏ bê bỏ bất 😂😂"",,,,,,,"
2,"Sao SH Mode không có smartkey vậy mod..SH và PCX đều có hết rồi. Giờ mua SH Mode tốn 1tr mua thêm cái smartkey keyless để chống trộm cướp xe nữa!,,,,,,,"
2,"Xe quá ệ chất lượng thua xa Honda SH Mode sai lầm khi dùng hãng piaggio vespa,,,,,,,"
2,"""Honda SH Mode tăng giá chục triệu đồng, cao hơn cả Piaggio Liberty ABS"",,,,,,,"
2,"tại sao SH Mode thì đc bồi thường. mà trc đi con Wave đểu gãy gương 2 lần mà k b' nguyên nhân. đắng :)),,,,,,,"
2,"""Sym thích nhái Honda nhỉ?! SHark thì nhái SH, con này thì nhìn tựa Click mới hay SH Mode!"",,,,,,,"
2,"""Adm ơi. Mình muốn mua xe SH Mode 2015 nhưng thấy giá của hãng chỉ tầm 50tr nhưng ra các Honda ở Hn, Hải Dương, Quảng Ninh giá đều rất cao 56 57tr. Mình muốn hỏi khi nào thì mình mua đc giá gần với giá của hãng vậy."",,,,,,,"
2,"""Các bạn đi sửa xe ở Head Việt Thái Quân cẩn thận nhé, kẻo bị thợ ở đây """" vẽ"""" kêu thay đồ này nọ. Hôm nay mình đi thay bình ắc quy SH Mode GS GTZ6V nó chém mình 604k trong khi thị trường chưa đến 300k. Do xe ko đề dc nên mình cắn răn thay. Nên bạn nào bị như mình nên gọi người thân mua đồ bên ngoài vào kêu nó thay cho nó tiền công. Và nó nói cái nào hư thì cứ đem món đó về...chán cảnh dịch vụ VN"",,,,,,,"
2,"""Bà mẹ Honda xe nào người ta thích là nó đẩy giá trên trời không à, SH Mode giá 50tr hỏi o đại lý nó lên tới 67tr"",,,,,,,"
2,"có xe ngon rồi mà còn đi ăn trộm chắc cái SH Mode của nó cũng là đồ ăn trộm thôi,,,,,,,"
2,"Chiếc SH Mode của tao cũng bị bọn chó nó lấy kiểu này chứ gì ĐM,,,,,,,"
2,"""@Viet Anh Le : Miền nào giờ cũng vậy. Sát vách nhà tôi có con miền trung làm vợ bé cho thằng cb nhà nước kìa, nhà to rộng, SH italia, SH Mode , yamaha grand chỉ để mình nó chạy. Ăn thua khả năng bú liếm và trơ trẻn thôi, miền nào thời giờ cũng điếm"",,,,,,,"
2,"""Mấy bạn đọc ko hĩu , ng ta nói ũi vào SH Mode việt , tay ga co chiec ko gạt chống vẫn chay bình thường mà snghi mấy bạn thật là vi điệu"",,,,,,,"
2,"""Có rồi a ơi : ab 125 ,SH Mode,lead 125,vision mới esp, ex 150 , bên piago e cũng có ,những đời xe này bị lỗi phần mềm nha a ."",,,,,,,"
2,"Mình chưa đi thử liberty mới nên không biết chứ SH Mode bánh xe cũng tương tự như vậy khi đi vào đường gồ ghề phần đầu rất rung.,,,,,,,"
2,"#6047 . Sáng nay ngày 3/3 mình có vô tình làm gãy gương bên trái của 1 chiếc SH Mode trắng(xe chỉ có 1 bên gương và mình đã làm gãy nó) để tại sân trong cùng nhà gửi xe. Mình có lời xin lỗi tới bạn chủ chiếc xe và mong bạn comment bên dưới để mình liên lạc bồi thường.,,,,,,,"
2,"26/3/2016. Mất xe...đen đủi. Ai biết e nó ở đâu thì Alo cho e nhé huhu .Honda SH Mode biển số 98-D1:23825 biết là của đi thay ng nhưng vẫn hy vọng tìm thấy e nó 😴😴😴,,,,,,,"
2,"Ad cho hỏi có độ đc vỏ  SH Mode ko ? Phần thân SH Mode tròn tròn nhìn hơi yếu 😔,,,,,,,"
2,"""Đụ má ví dụ mà đưa chiếc wase cùi ra ví dụ, ví dụ chiếc vision đấy niêm yết 30tr mà bán cho ngta 37 38tr đấy, hoặc SH Mode niêm yết 50tr mà bán 55 56tr !"",,,,,,,"
2,"""ad ơi...xe SH Mode lên ga đầu bị sượn và ì máy, nó bị j ạ, sửa như thế nào, giá bao nhiu ạ?"",,,,,,,"
2,"SH Mode và SH đời trước 2015 ko có khoá từ. Mọi người tiếc tiền nên ko lắp khoá từ. Chứ dòng piago lại ít khi bị mất? Toàn thấy mất Honda,,,,,,,"
2,"Ra con này xấu để nó bán mấy con khác chạy hơi vd fan Honda bỏ mua SH Mode lùn or SH cao ... Honda tính hết rôi hehê.  Vn toàn chay xe kui thì cữ nghi hon đa là nhất. Lên fân khúc cao honđa ko chất băng hãng nổi tiếng ya kawa duncati...,,,,,,,"
2,"""Xe tải lùi thì ko quan sát, còn chiếc SH Mode thì đậu xe kiểu như ''đã mua luôn cái đường'' và cái kết đắng đã xảy ra. Không hiểu trường hợp này bồi thường sao ta?"",,,,,,,"
2,"Trời.mất toi con SH Mode 😁,,,,,,,"
2,"""A béo oi mất trộm SH Mode đây nè , chưa đến 5 giây nhé . Khoá các kiểu vẫn mất nhé . A oi hay lắp cái khoá thẻ từ đi . Hải Nguyễn"",,,,,,,"
2,"""Nói chung đừng mua Lead kẻo hối hận, và nếu mua xe đắt hơn thì đừng mua SH Mode, mất chất"",,,,,,,"
2,"""1 bạn inbox và Nhờ các bạn trên pages SHare và Truy tìm 2 đứa đi SH ăn trộm SH Mode ở 64 Phạm Ngọc Thạch, Đống Đa, Hà Nội tối 24/5/2016 giúp, có nhiều giấy tờ trong xe quan trọng mà giờ không biết thế nào."",,,,,,,"
2,"► Bị trộm viếng thăm ngay trong giờ hành chính và lấy đi một xe máy SH Mode... Lãnh đạo nói không có chút trách nhiệm gì… nghe xong muốn...,,,,,,,"
2,"""Các bác cho e hỏi con SH Mode của e khi giảm ga nó kêu tạch tạch là do pô hay do j ah , với cả e này bao lâu thì vệ sinh côn v e đi nên ko để í lắm"",,,,,,,"
2,"SH Mode mà hơn Nouvo thì thấy hơi có vấn đề,,,,,,,"
2,"""E đang chờ con xe SH Mode mau bac mờ ma ca thang nay k co thiett buon qa, ma gd minh xua nay chuyen dùng xe Hảng Honda thoi AD ah. Mog sau nam moi nay mih co dc chiec xe nhu y. Thanks. Chao đoan ket. :D"",,,,,,,"
2,"SH Mode thì làm nồi mất bao lâu a xe e hơi ì máy buổi sáng,,,,,,,"
2,"Cuối năm nay em mua Lead hoặc SH Mode cho tiết kiệm xăng. Định mua Liberty mà nhìu ng can quá ~^^~,,,,,,,"
2,"SH Mode đội giá tăng dữ đội.,,,,,,,"
2,"Ai nói SH Mode nữ tính thì nên suy nghĩ lại sau khi xem bộ ảnh này .... SH Mode REVENTON MATTE   :3,,,,,,,"
2,"Tá hỏa với con Rắn lục xuất hiện trong đầu đèn Honda SH Mode.,,,,,,,"
2,"""Tự chọn xong quay ra mất xe máy, 1 cốc nước bằng 1 xe SH Mode, lại còn ko hợp tác giải quyết. Ko hiểu quán làm ăn kiểu gì nữa"",,,,,,,"
2,"* Bị trộm viếng thăm ngay trong giờ hành chính và lấy đi một xe máy SH Mode... Lãnh đạo Sở này lại khăng khăng rằng Sở không có chút trách nhiệm gì… nghe xong muốn...,,,,,,,"
2,"người chứ xe máy SH Mode ít quá,,,,,,,"
2,"""Dân Việt Nam hay đú theo xu hướng lắm, giờ ở xóm mình ra đường đàn bà là phải đi SH Mode có nhà mua đến 2 chiếc, thanh niên là phải đi Ex hoặc Click Thái. Nhìn y như 1 chung 1 bầy ra vì thằng nào con nào cũng như nhau. Sau có đc nét đặc biệt như Raider chứ!"",,,,,,,"
2,"""Với giá bán trên 60 triệu đồng ở thời điểm hiện tại, Honda SH Mode còn cao hơn cả đối thủ Piaggio Liberty phiên bản phanh ABS và thấp hơn đàn anh SH khoảng 20 triệu đồng.  .  . Nếu so với mẫu AirBlade mới nhất vừa bán ra trước Tết Nguyên đán, SH Mode vẫn chêch lệch tới hơn 20 triệu dù giá niêm yết chỉ cao hơn khoảng 10 – 12 triệu đồng. 😨"",,,,,,,"
2,"Đắt cả tr bạc so với các hãng giá rẻ mà hẻo thế. Đi Vietjet lấy tiền chênh vé mà gọi thức ăn trên thực đơn có mà bày cả ra mâm cho 3 thằng ngồi cùng hàng ăn đến tối cũng không hết,,,,,,,"
2,"Giá vé đang trong mùa cao điểm nên hơi cao xíu nhé các mem,,,,,,,"
2,"""Gửi Vietjetair, .  . Tôi vừa mới đặt vé trên trang web. Lúc mới đặt tôi suyết bị lừa bời một trang web có tên gần giống và thiết kế y hệt trang web của chính chủ: http://Vietjets.net/flight/search?session=1884705179. Với phí """"Thuế + Phí"""" đắt hơn trang web thật tới hơn 100k. Xin Vietjet lưu ý và xử lý. Đại lý chính thức của hãng hàng không Vietjet Air"",,,,,,,"
2,"""Dạ, giá vé khứ hồi của VNAirlines chặng Hàn Quốc - Việt Nam nhìn chung cao gấp rưỡi Vietjet Air :'("",,,,,,,"
2,"Điều này có làm cho Vietjet hết delay k?,,,,,,,"
2,"dạo này VietjetAir chở hành khách bằng máy bay gì mà nhìn trên thân máy bay không thấy logo của Vietjet mà là logo của 1 hãng hàng không khác. Phải chăng VietjetAir bán mình cho người khác rồi à? ,,,,,,,"
2,"""""""Vietjet TB:VI LY DO KHAI THAC HK HUYNH CHAU ANH VU/29257442 VJ638 SGN-DAD SE KHOI HANH LUC 15:00 19/03/2016. XIN CAO LOI VA CAM ON."""" . Cái này là sao vậy? . Đã đặt vé òi mà còn bị delay là sao vậy?  . Làm ăn kiểu j hk biết? "",,,,,,,"
2,"Đi cả ngày mặt như cái mền. Giờ này mà máy bay vẫn còn chịu khó delay ghê à frown emoticon bao giờ mới được đi ngủ đây mấy anh mấy chị Vietjet?,,,,,,,"
2,"""Chào Vietjet, .  . Chúng tôi đã liên hệ nhiều lần về vấn đề Claim Booking No 26751690 [Incident: 160120-000004], chỉ nhận được auto mail mà không có phản hồi tích cực gì của Hãng. Điều này thật sự rất thiếu trách nhiệm và sự chuyên nghiệp. Nếu claim không có kết quả thì ít nhất các bạn cũng nên phản hồi lại để chúng tôi có trả lời cho khách hàng của mình. .  . Thân mến, .  . Vũ Thơ "",,,,,,,"
2,"vãi cả Vietjet Air,,,,,,,"
2,"máy với chả bay Đi đúng lần nào củng bị hoản chuyến😢😢 ôi Vietjet làm ăn kiểu gì í😒,,,,,,,"
2,"Hình như Vietjet gần có đợt tuyển mà sao ad k đăng :(,,,,,,,"
2,"""hic làm sao mà chụp được với khinh khí cầu Vietjet, khi mà chỉ Huế mới có ạ :(, rộng rãi hơn chút đi ad ơi"",,,,,,,"
2,"""Nói chung trước giờ mình vẫn thấy tiền nào của đó, dù là Vietjet hay Jetstar cũng thế. Nói là delay chứ thật ra là dồn chuyến."",,,,,,,"
2,"""Mình mua vé rẻ trước nửa năm hoặc gần cả năm nên mình nhớ, mỗi khi book vé đều chụp màn hình. Lúc khuyến mãi vào xem giờ bay thì show ra như lịch chiếu phim, điển hình là chặng HCM-HN mỗi ngày mười mấy chuyến. Đến trước ngày bay tầm 2 tuần là nhắn tin xin lỗi khách hàng và ép mình vào giờ bay của họ. Lúc đó lên website check giờ bay chỉ còn 5-6 chuyến/ ngày thôi, ai suy nghĩ và quyết định sớm thì có giờ bay tốt, vậy thôi. Nói chung họ cũng ưu tiên nếu chuyến bay còn chỗ chứ ko nhất thiết phải bay chuyến liền kề. Nên suy nghĩ trước khi quyết định đi hàng không giá rẻ, đó là chia sẻ của mình"",,,,,,,"
2,"""hãng Vietjet làm ăn kỳ cục vậy ? bên e đặt 3 ve ngày 05/02/2016 chuyến bay vj124 mã 2522**** khởi hành từ hcm - hà nội lúc 7h30"""" dời lại thành vj122 khởi hành 6h35 rồi giờ lại dời lại vj176 khởi hành 20h5 e đã đặt xe đi về tỉnh và thanh toán 50% tiền xe giờ dời lại vậy tiền xe bên e tính sao ????? lúc đó khuya sao về tỉnh được đây ? làm ơn xem xet và giải quyết giùm cảm ơn."",,,,,,,"
2,"""Các bác nào rành cho em hỏi xíu ah.  . E đặt 4 vé của Vietjet (2 người lớn, 2 trẻ em) chieu SGN - THD, giá vé 399/1vé chưa báo gồm thuế, phí. Em ko đặt mua thêm bất cứ dịch vụ nào mà sao khi đến bước """"dịch vu: & """"thanh toán"""" lại nhảy ra nhiều loại phí thế ah? . Bác nào giải thích dùm e với ah. Help me! "",,,,,,,"
2,"nghĩ lại mấy con điên bên Vietjet -_-,,,,,,,"
2,"""hizz, thất vọng về cách làm việc của Vietjet. Mình đặt vé cho em mình từ hm 24/11/2015. Tài khoản thì bị trừ tiền nhưng k nhận được code. mình đã báo lại. đến bây giờ gần 1.5 tháng mà vẫn chưa thấy hoàn tiền lại cho mình. cứ mỗi lần gọi lại hỏi thông tin 1 đống rồi lại để đấy...."",,,,,,,"
2,"hy vọng bà và Vietjet tiếp tục phát triển :>,,,,,,,"
2,"""Mặc dù đã dặn đi dặn lại các bạn rất nhiều lần , nhưng mình xin phép dăn lại các bạn lần nữa ạ . Bạn nào check vé mà có chủ ý mua ấy ạ , thì nên bảo mình giữ vé để cho giá vé ko tăng. ( Vietjet giữ đc 1 ngày,vna thì tùy hạng ) . Hum nay gặp 1 trường hợp đúng là ức chế , bạn ấy nhờ mình check cách đấy nửa tháng , xong hum nay hỏi lại .giá vé tăng lên hơn 300k. mình cũng báo bạn ấy thế, bạn ấy bảo mình là : sao bên bạn bán đắt thế . tuần trước mình mới check ở abay.vn rẻ hơn chỗ bạn . :v Vâng mời bạn sang đó mua ạ . . Lại có trường hợp này nữa : e báo giá 1tr8 bạn ấy bảo 1tr5 được ko.E lấy 2 vé  ( như đi mua rau,)"",,,,,,,"
2,"""ngày nào cũng được chơi mà sao vào chơi 1 lần lần tiếp vẫn phải đăng ký lại, mà đăng ký thì lại báo gmail đăng ký rồi :( Vietjet"",,,,,,,"
2,"hồ ngọc hà mà bị vk của bồ đánh thế này thì sướng nhể??,,,,,,,"
2,"Phải nói là hồ ngọc hà dầu đến cỡ nào khi đi cặp bồ với các đại gia,,,,,,,"
2,"Hồ Ngọc Hà đáp trả dư luận bằng cách 'khoe' ăn sắn dát vàng null,,,,,,,"
2,"""Có nằm mơ cũng không nghĩ Hồ Ngọc Hà lại làm chuyện này, vợ đại gia kim cương chưa đủ hay sao?"",,,,,,,"
2,"Hồ Ngọc Hà. Tóc tiên. Thủy tiên. Mỹ tâm. Minh hằng đông nhi. K thích ai,)) Phạm Quốc Khánh,,,,,,"
2,"""Hồ Ngọc Hà """" con đí̉a"""", đạo đức không có thì không thể có tư cách mà ngồi nói bốc phét trên truyền hình được”"",,,,,,,"
2,"""Cái thằng tin mới nhất này, hồ ngọc hà thì nó ca ngợi lắm. Ông tử tự thì nói mẹ nó đi, mày lên lâu 100 ngã cũng ko chết đc, nó có ban công chỉ có nhảy ra mới chết thôi. Ngã kiểu nào mày chỉ tao coi!"",,,,,,,"
2,"Khiếp cái cô Hồ Ngọc Hà này thật cướp chồng người khác một cách ngang nhiên. Ko nghĩ gì đến tai tiếng sau này cho con mình.‪#‎HONGOCHA‬,,,,,,,"
2,"Hồ Ngọc Hà là người đáng thương nhất trong sự việc này???,,,,,,,"
2,"Hồ Ngọc Hà mất hợp đồng quảng cáo khủng vì scandal giật chồng? null,,,,,,,"
2,"Câu chuyện năm xưa Phương Thanh đánh ghen Hồ Ngọc Hà hộ bạn thân Thu Phương ?,,,,,,,"
2,"""HỒ NGỌC HÀ, EM SẼ ĂN ĐÒN VÌ MỘT CÁI VÁY? . Em đã đánh mất rất nhiều sau vụ li hôn . Và, sự trượt dốc của em còn tiếp tục dù em đang làm mọi cách để ngăn nó lại"",,,,,,,"
2,"Có khi nào con Hồ ngọc Hà ....,,,,,,,"
2,"Hồ Ngọc Hà vô tư để fan sờ soạng mông và đùi mà không có phản ứng gì,,,,,,,"
2,"mặt hồ ngọc hà sao sao,,,,,,,"
2,"""Tui nói thiệt là k thể hiểu nỗi cha này lại cặp với Hồ Ngọc Hà, trong khi đó còn rất nhiều người đẹp hơn cô ấy nhiều"",,,,,,,"
2,"""Thâm quá đại ca! Cơm mới thì đương nhiên phải quẫy đuôi. Nhưng ở góc độ báo chí thì e không đúng bản chất lắm - sự kiện, gồm cả xì-căn-đan - là đưa, dù là lộ chíp Hồ Ngọc Hà hay la #, sol giáng đều na ná."",,,,,,,"
2,"""Chứng kiến thị phi đổ dồn vào con gái của mình, mẹ Hồ Ngọc Hà không kìm được tức giận lên tiếng mắng dư luận tuyệt đường con gái..."",,,,,,,"
2,"""Thằng này ngu thế,nta thích ai thì nta cổ vũ cho ng ý, ko thích ép đk chắc, hồ ngọc hà mặc bộ jum hôm qua thật là quá ngắn hở cả mông, nhìn đã thấy chán"",,,,,,,"
2,"người trong cuộc đua cái cuộc nói chuyện này lên chứ người ngoài ai thèm xía vào .tóm lại phải đưa cuộc nc này lên thì cường đô la mới đc quay lại với hồ ngọc hà,,,,,,,"
2,"""đừg chê ng ta vk a Vinh chứ fai vk mih dau ma chê già tốt tíh hơn đẹp mà lẳg lơ đa tình có ít gì....(vd: harivon,hồ ngọc hà ,quách ngọc ngoan.....)"",,,,,,,"
2,"""NHỮNG CẢNH HẬU TRƯỜNG CHƯA TỪNG CÔNG BỐ!!! . Quỳnh Mai đã thề một điều trước khi vào phòng loại, đó là nếu Thứ 7 này, HLV Hồ Ngọc Hà loại Mai thì cô sẽ ngừng thi thố và không bao giờ tin vào bất cứ một cuộc thi nào trên đời nữa, đồng thời cũng sẽ không thể nào 'nhìn mặt' HLV Lan Khuê được... :o :o :o  .  . #TheFace #TheFaceVietnam #teamPhamHuong #teamHoNgocHa #teamLanKhue #GươngMặtThươngHiệu #GuongMatThuongHieu Ho Ngoc Ha Lan Khue Phạm Hương Bee The Face Vietnam Viva Network SaoStar"",,,,,,,"
2,"""Trước scandal tình ái với Chu Đăng Khoa, Hồ Ngọc Hà đang vấp phải làn sóng tẩy chay mạnh mẽ từ cộng đồng mạng. Nhiều thông tin cho biết người đẹp sẽ bỏ giải trí chuyển hướng sang kinh doanh."",,,,,,,"
2,"Tin shock 10h tối 28/2: Hồ Ngọc Hà Ôm Con Nhãy Lầu Tự Vẫn tại Khu Chung Cư Q7 Giữa Tâm Bảo Giật Chồng Và Căn Bệnh HIV  :o,,,,,,,"
2,"""Three some, sơn tùng đút chuối cho phạm hương ăn và bú sữa hồ ngọc hà, hồ ngọc hà cạp bưởi phạm hương là vui cả làng."",,,,,,,"
2,"Còn phò Nguyễn anh Bảo thi đây nữa đấy mọi ng.nó chắc cũng là con phò nên nó mới bênh con hồ ngọc hà đi giật chồng người khác.mày chắc cũng là con đĩ đúng k,,,,,,,"
2,"""à! thì ra là bài: """" tìm lại giấc mơ"""" . trong MV đó , thằng tây ko phải bị đâm chết, mà nó bị ngộ độc.. tiết canh nên chết đó mà, chứ nó đâm  Hồ ngọc Hà thì có!"",,,,,,,"
2,"""✂👆🈳🈳  lý do chính của việc Hồ Ngọc Hà gặp phải làn sóng tẩy chay  -_-💨🗻💐 . 💚⬆🌻 Hồ Ngọc Hà nên làm gì, cần làm ngay những gì?? 😊🍜🍉🌊🎭🚹🐔💑 . ❓👩💴👲 Và còn nhiều thông tin hữu ích khác 🐗🚏🏁 . 🈺🍳🎌🐸 sẽ được giải đáp trong bài báo...⛳📮💃😠"",,,,,,,"
