label,data
2,chia_sẻ một clip mang tính dàn_dựng và rồi anh nhận được tấm vé mời đấu_tố của phút mở_cửa
2,chuẩn_bị nhóm lên phút mở và hỏi tại_sao làm vậy và làm vì mục_đích gì cho mà xem
2,luong van quy là đứa nào vậy lòi cái mặt ra coi có đẹp_đẽ gì không chứ thấy lời ăn tiếng_nói là không hay_ho gì rồi đó nha giúp người mà cũng bị chỉ_trích nữa làm được như người_ta chưa mà nói ăn không quá thì lên cái chương_trình phút mở mà tranh_luận kìa
2,vtv với phút mở tiếp_theo khách mời là kiều trinh với tựa đề là vi sao ăn_cắp ăn_cắp để làm gi mời các bạn đón xem
2,các chế vào page phút mở vào xem những tháh chém hay lắm cái chương_trình này phải xem thêm tập từ_thiện vì ai lúc đấy mấy còn ức_chế hơn một chương_trình các vị lãnh_đạo nói gì luôn_luôn là đúng
2,lại chuyện động_cơ đỗ hoàng_sơn shared bao quoc s_post june hỡi tạ bích_loan làm_ơn biên_tập một chương_trình phút mở làm rõ động_cơ của vtv về clip này là gì biến nghệ_thuật xây_dựng phong_cách thương_hiệu cá_nhân thành_ra thói giả_dối rồi đưa lên chương_trình tv quốc_gia mỉa_mai vtv ngày_càng ấu càng lạ phải không em
2,mạng xã_hội dậy sóng về chương_trình phút mở của vtv
2,câu_chuyện về mc phan_anh trong chương_trình phút mở hiện gây tranh_cãi trên mạng liệu văn_hóa like share của giới trẻ có cần được coi_trọng
2,mạng xã_hội dậy sóng về chương_trình phút mở của vtv clip chương_trình phút mở phát trên sóng vtv vào tối do nhà_báo tạ bích_loan dẫn về vấn_đề có tên gọi chia_sẻ trên mạng xã_hội để làm gì đang khiến dân_cư mạng xôn_xao với hàng nghìn lượt chia_sẻ bình_luận chủ_yếu xoay quanh thái_độ và cách trò_chuyện của những người_làm chương_trình
2,phút mở đã đủ chết con ngta rồi đây tới phút
2,chưa cần biết đúng hay sai nhưng phút mở là một ý_tưởng ngu_xuẩn câu nói của ai nhiệt_tình ngu_dốt phá_hoại rõ_ràng chương_trình đã tạo phản_ứng ngược gậy ông đập lưng ông
2,vtv mất uy_tín nghiêm_trọng cả ê_kíp phút mở phải trốn chạy nhục bài_học cho những kẻ nịnh_bợ và thích đi bằng hai đầu_gối
2,phút mở chia_sẻ trên mạng xã_hội để làm gì chia_sẻ mở hay_là đấu_tố nhau vậy các bác vtv hoibamlike
2,tiếc quá không còn được xem đá bóng nữa sau khi xem giở trương trình phút mở màn đấu_tố mc phan_anh mình đã bán tv
2,túm lại phút mở ra không chịu làm người mà đi làm thú cắn_xé đồng_loại khác_nào loài rắn_độc
2,xã_hội việt nam rồi sẽ đi về đâu chương_trình vtv phút mở mời bao_nhiêu khách tham_gia sắp_xếp bố_trí để áp_đảo một người như mc phan_anh xã_hội việt nam hiện_tại đang được điều_khiển bởi nhiều bộ_máy quyền_lực như vtv và tạ bích_loan và phe_phái của loan tạ đang là những người đại_diện cho bộ_máy quyền_lực này
2,heee thế_nào cũng có phút mở âm_nhạc vietnam góc chiếu đa_chiều nè bolero khiến nhạc việt bước lùi đúng dòng nhạc thị_trường như vợ ngta em là bà nội của anh dần mai_một cần khôi_phục đấy
2,sự_việc mc phan_anh bị đem ra đấu_tố trong chương_trình phút mở vì chia_sẻ clip cá chết vũng áng đang là chủ_đề gây tranh_cãi dữ_dội trong cộng_đồng mạng những ngày qua
2,và a_hưng ơi nhớ tránh cái chương_trình phút mở nhé
2,vtv vừa làm chương_trình là phút mở bắt_đầu bằng câu_chuyện chia_sẻ trên facebook để làm gì rất mong chị minh thêm vào trong hashtag tuần này thấy bức_xúc quá vì chương_trình mà không khác gì đang o_ép người khác bản_thân vtv cũng đang muốn mọi người share lại để thấy chương_trình khiêu_khích nhau đâu mà
2,mình tiếc quá không có dịp xem phút mở của vtv để mở_rộng tầm nhìn
2,vtc lại nói ẩu nữa rồi không sợ mụ tạ và cu hồng của vtv cự hả
2,đê mờ phụ_nữ nham_hiểm lắm nó thích được bóp zú xong bày trò_gắn cái mác từ_thiện đây mà cho lên phút mở ngay
2,xem phút mở đó xong mình thấy bức súc cho phan anh quá đúng là người_ta đã ném đá hội_đồng phan anh
2,cho hỏi vtv làm cái chương_trình phút mở hành_động để làm gì và làm ra là vì ai chương_trình xàm xí
2,với ý_muốn định_hướng dư_luận phản_biện xã_hội chuyên_mục phút mở đã đánh_giá phản_biện xã_hội một_cách tiêu_cực trước những vấn_đề nóng chưa được kiểm_chứng chuyên_mục này đã làm giảm đi sự thông_minh sắc_sảo thường thấy của nhà_báo loan
2,chương_trình phút mở toàn người có_học nhất là cô tbl còn là một thạc_sỹ mà kg có nhan cách vô_lương lợi_dụng tuyên_truyền lối sống ích_kỷ coi_thường xã_hội nén dẹp bỏ phí tiền_của dân
2,các bác nào muốn mỉa_mai chuyện động_cơ thì vào fan page của vtv nhé đấy mới là kênh sản_xuất chương_trình phút mở
2,rất nhiều người bức_xúc sau khi xem chương_trình phút mở ngay sau khi dư_luận dậy sóng thì link talkshow bị gỡ bỏ
2,nhìn bác diệu lại nhớ hôm trc xem phút chịch quên phút mở nó chế cả thơ của bác người_ta mệt vì phang không phải cách đại_loại thế cũng không nhớ rõ
2,lùm_xùm phút mở của vtv điều khó nói của mc phan_anh
2,phút mở của vtv đừng kịch_hóa chương_trình hướng tới sự_thật cl ngông_cuồng dốt_nát của những kẻ tự cho mình cái quyền mà mình không bao_giờ xứng_đáng
2,nghe cái phút mở này ức_chế thêm share mà cũng phải đẹp bọn lãnh_đạo cs mới được share cứ tới cn thì lại cố chặn fb thời_buổi này mà cs định che_giấu cái xấu của mình
2,vtv chưa lên_tiếng nhưng mc phan_anh cho rằng đó là chuyện đã qua còn các clip về chương_trình phút mở chia_sẻ trên mạng xã_hội để làm gì thì biến mất khỏi youtube và cả trang_web của vtv dư_luận thì đồn đoán đây là chiêu bắt_tay để chương_trình nổi hơn phutmo mcphananh vtv dungimlang sharecoythuc
2,chương_trình người_làm từ_thiện vì ai trong phút mở vtv là chương_trình thiển_cận dẫn_dắt chương_trình là những người học_thức và nổi_tiếng ấy thế mà thốn tận rốn
2,người_ta làm từ_thiện vì ai câu hỏi khó nhất trong lịch_sử việt nam bạn hãy xem và suy_ngẫm việt nam còn nhiều lắm những hạt sạn khi nào mới sánh_vai với cường_quốc năm châu theo mong_mỏi của bác đây clip từ chương_trình phút mở vtv đã làm dậy sóng cư_dân mạng việt nam và thu_hút hơn triệu lượt xem chỉ trong vòng
2,không_thể tin được cái gọi là phút mở của vtv này là đóng_cửa thả chó chứ mở cái gì tiếp_tục cập_nhật thông_tin bên lề
2,sao kg có chương_trình phút mở cá chết do đâu để tìm_hiểu mục_đích làm cá chết có lợi cho ai
2,ngày thứ cáchết dân_tình đang mải_mê với ma_trận thông_tin về bóng_đá copa euro về vụ siêu xe được cho mượn để làm xe công_vụ về những lí_lẽ lởm_khởm của phút mở về vụ tai_nạn fansifan về việc công_chức đi ăn đám giỗ trong giờ hành_chính về tấn cá nhiễm phenol bị phát_hiện đừng để bị loạn thông_tin và đừngimlặng
2,có_lẽ vtv nên đặt tên cho chương_trình này là tòa tuyên_án thay_vì cái tên phút mở bởi các khách mời dưới sự dẫn_dắt của btv tạ bích_loan liên_tục tấn_công mc phan_anh bằng lời_lẽ và thái_độ thiếu tính tôn_trọng người khác vì việc anh lên_tiếng trước hiện_tượng cá chết
2,clip mc phan_anh bị vtv đấu_tố chặt chém hội_đồng chia_sẻ mạng xã_hội để làm gì phút mở
2,những người thiện_nguyện vo tổ_chức phải nộp tiền cứu_trợ cho vtv vtv sẽ bàn_bạc với đảng_bộ và chính_quyền thì tạ bl mới kg đưa len trình phút mở cứu_trợ để làm gì dlg dlg
2,xem cái này rồi xem_lại chương_trình phút mở rồi muốn nôn vào mặt chị loan anh quang
2,chưa có một cơ_quan quản_lý hay đơn_vị báo_chí chính_thống nào xử_phạt hay khẳng_định về clip cá chết là dàn_dựng cái này tôi biết là đúng tại_sao tạ bích_loan và hồng thanh_quang dám khẳng_định trong chương_trình phút mở của vtv đoạn clip cá chết là clip dàn_dựng phải_chăng vtv chính là báo lá_cải
2,mình sợ không dám chia_sẻ bài viết này vì sợ vtv mời tham_gia chương_trình phút mở vs chủ_đề bạn chia_sẻ video mc phan anh vị vtv lên_án nhằm mục_đích gì
2,có_khi nào phút mở nó lại lôi ra hỏi cho cậu bé đôi dép để làm gì không rồi tiến_sĩ lại bảo coi_chừng thằng bé ỷ_lại
2,sự phản_cảm của chương_trình phút mở vtv hd thùy anh với những gì thể_hiện qua chương_trình đã phát_sóng thì nếu muốn công_chúng tiếp_tục đón_nhận như trước có con đường để nhà_đài lựa_chọn là đóng hẳn phút mở là đóng_cửa với riêng tạ bích_loan
2,phút mở của vtv đừng kịch_hóa chương_trình hướng tới sự_thật đó là chia_sẻ của facebooker hạ_hồng việt người sáng_lập dự_án ngưng ngược_đãi đang thu_hút sự quan_tâm của giới trẻ xung_quanh chương_trình đang gây tranh_cãi của vtv chương_trình phút mở với số đầu_tiên phút mở chủ_đề chia_sẻ trên mạng xã_hội để làm gì vtv đã hứng_chịu không ít búa_rìu của cộng_đồng mạng
2,vấn_đề đúng nhưng cách dẫn_dắt quá sai_lầm vitalk mcphananh vtv phutmo chương_trình phút mở của vtv chủ_đề chia_sẻ trên mạng xã_hội để làm gì khiến rất nhiều người ngỡ_ngàng vì cách đặt vấn_đề và dẫn_dắt câu_chuyện
2,đúng rồi những người trẻ như chúng_ta làm gì có văn_hóa tranh_luận chỉ các giáo_sư tiến_sĩ nhà_báo khách mời phút mở mới đủ trình_độ các bạn ngu dân ngu dân hết rồi
2,đón xem phút mở vtv làm phóng_sự sai sự_thật để làm gì
2,tôi thích thì tồi chia_sẻ đấy là quyền của tôi cảm_thấy cái chương_trình phút mở quá kệch_cỡm thối_nát và bà tạ bích_loan cùng lão nhà_báo nên đổi nghề bán rau bán thịt đi nhé
2,nếu không có phản_biện thì vấn_đề không tốt lên đc có_lẽ sau chương_trình phút mở một_số không ít nhóm làm từ_thiện để đánh_bóng tên tuổi sẽ phải giật_mình ai làm đúng thì chả cần suy_nghĩ gì
2,vtv cơ_quan tuyên_truyền láo khoét sau sự_cố chổi quét giờ lại đến phút mở không biết còn tự bôi_nhọ mình thêm bao_nhiêu lần nữa mới đủ tẩy_chay vtv
2,chính_xác vtv đã làm cho dân tôi sáng_mắt và xa dần vtv xin thề không bao_giờ xem phút mở
2,quá điên luôn ai muốn hỏi vì sao thì liên_hệ vowdi ctrinh phút mở không cần làm mà vẫn được chu_cấp thôi thì nghỉ làm luôn đi
2,bài đăng_này mưu_cầu quyền_lực coi_chừng bị mời dự phút mở đó
2,động_cơ của vtv làm chương_trình phút mở là gì động_cơ nghe ghê_gớm quá
2,đẹo mẹ nói như bọn phút mở thì mấy bà mất_gốc rồi nhé không mặc áo tứ_thân áo_dài nón quai_thao toàn bọn trí con_mẹ nó thức mua bằng
2,phút mở hay cả đời mở cũng chỉ là thối_tha bẩn_thỉu khi lảng_tránh sự trợ_giúp điều_tra vụ biển chết cá chết mà lhq và mới_đây mỹ ngỏ lời tham_gia tất_cả do tham_nhũng phản_dân phạm_pháp mà ra động_cơ duy_nhất là chỗ đó
2,thế_mà phút mở lại nói từ_thiện để làm gì người_ta không nhận đồ từ_thiện vì sợ áo_quần đánh mất bản_sắc văn_hóa dt mịa nó cái thằng phát_ngôn nó ấu_trĩ gì đâu sao mày ko mặc áo_dài khăn đống để mà giữ_gìn vn
2,tôi cảm_thấy chương_trình không khác gì một phiên_tòa mà bị_cáo là mc phan_anh một độc_giả của trang tin bình_luận về chương_trình phút mở tintuconline mcphananh
2,thương quá yan videos coi_chừng bị vtv đưa lên phút mở đấy
2,ném đá dữ_dội mc tạ bích_loan có nên đóng_cửa phút mở trận mưa_đá khủng_khiếp đang trút xuống đầu mc tạ bích_loan vẫn chưa làm thỏa_mãn cơn giận của công_chúng có ý_kiến yêu_cầu dừng phút mở nhưng cũng có người mong chương_trình tiếp_tục
2,thật nực_cười quá luôn cố_gắng hết_mình nhân_viên vnpt tây ninh nói lỗi do modem wifi đồng_ý đổi cho tôi cái khác cuối_cùng không đổi mà lắp thêm một cái router wifi cũ nhìn thấy bám bụi luôn kêu tôi xài đi nếu không chịu thì thanh_lý hợp_đồng mới thấy kểu phục_vụ không cần khách_hàng của vnpt tây_ninh
2,mạng internet vnpt nhà mình đêm đến xem cái clip trên youtobe còn vất_vả chạy như mỗi tháng tính ra mỗi ngày gần
2,cả xóm mạng đều chạy như rùa bò có ý_kiến lên nhà mạng bảo xem hộ cái mạng cả xóm với mỗi nhà thuê_bao riêng nhà mạng nó cứ hỏi địa_chỉ với số điện_thoại để tư_vấn mạng cùi không đáng đồng_tiền bỏ ra
2,cáp aag đang bảo_trì nên có_thể những đường truyền như fpt hay vnpt sẽ bị ảnh_hưởng đến stream đôi_chút frown emoticon
2,sếp ơi nhà_mạng vnpt chặn facebook trên android nhà mình sếp đnag dùng skya
2,thực_sự mình quá thất_vọng về mạng wifi của vnpt hết chu_kỳ này không dùng nữa mạng quá chậm lag có cái facebook không load đc
2,một_số tập phim one piece mình down về mà báo bị cấm xài mạng vnpt làm_sao chỉnh lại được đây
2,ad ơi vnpt school không có chữ_kí
2,vnpt bình phước làm_ăn chậm như rùa đợi lắp mạng mà ngày chửa thấy ai vào khảo_sát đừng nói chi đến chuyện lắp_đặt gọi điện thì để chị anh gọi cho kỹ_thuật xuống kiểm_tra lần nào cũng vậy
2,vnpt cắm điện vào chỉ chạy đến tvod có internet có tivi là không khởi_động tiếp đươc hỏi lỗi gì và cách khắc_phục
2,ad kiểm_tra hộ số với toàn tự trừ tiền sáng mới nạp ms đăng_kí mỗi gói chưa gọi đi đâu mà giờ còn có đã ăn mất oy
2,đéo hiểu vnpt lại vận_dụng cái_trò trừ tiền của viettel là thế_nào
2,sáng giờ có khá nhiều bạn inbox với comment hỏi về việc không vào được taetaehome có_thể là do nhà_mạng đã chặn wordpress rồi nên mọi người hỏi bác gồ cách đổi dns để vào lại nha
2,vnpt cũng chặn facebook luôn leo đủ thứ rào mới vào được đây dự là hôm_nay và mai báo thanh_niên sẽ mất một đống like
2,tại sao_băng_thông vnpt ra nước_ngoài mấy ngày tết chán thế admin cho lời giải_thích gọi lên tổng_đài thì máy bận hết
2,modem vnpt nhìn xấu mạng chạy không ổn_định settop box thì khởi_động chập coi tivi hay bị lag
2,thế éo nào mạng vnpt của em chơi méo hiện ping
2,mình là người dùng tiền thì người dùng vẫn đóng đều mà tốc_độ mạng thì chán quá đề nghi vnpt cho mạng_khỏe hơn tí_xíu thôi cũng được dùng gói mà chán quá chủ không lỗ thì cỗ sao mà to
2,thằng này chắc sống thời nguyên_thủy đéo có mạng sao không chỉ nó lấp mạng vnpt_tra google nhỉ
2,ghét nhất cái thái_độ dịch_vụ gọi cho tổng_đài báo hỏng thì luôn bận khi gọi được thì nghe rõ tiếng cười cợp nói_chuyện của nhân_viên gọi kỹ_thuật đến kiểm_tra thì lề_mề qua_loa thanh_toán online thì mỗi tỉnh một_cách vnpt phá_sản được rồi đó
2,ai sài_gòn nạp card được không haizzz chán_nản nhà_mạng trong những dịp này quá những dịp này là lúc chứng_tỏ nhà vnpt mạnh hơn đi không liên_lạc được luôn nạp card đứng máy luôn giờ phải làm_sao admin chỉ còn tiếng nữa giải_quyết giúp và mọi người đi
2,mạng vnpt không chơi được admin ơi nhà_mạng ip vn sẵn vẫn không vào được game
2,mạng vnpt mấy bữa_nay truy câp ra nước_ngoài lag_vậy trời chắc chuyển qua fpt sài thôi
2,ad cho em hỏi sao chỗ em xã bảo thạnh huyện ba tri tỉnh bến tre sao chưa có hệ_thống vtvcab mà chỉ có vnpt em mong vtvcab mở_rộng đến khu_vực của em vì vnpt yếu quá lúc cao_điểm không xem hoặc lên mạng nổi
2,nhà e_lắp của vnpt cực_kì cùi bắp
2,mua hàng thanh_toán rồi mà bên vnpt hỏi tiền nữa là sao sendo
2,sau ngày vật_lộn với anh vnpt và anh garena thì_giờ cũng đã ok đến mệt với các anh làm em gần ngày không kiếm_ăn được gì các anh đừng hành em nữa
2,net đã về làng xin chân_thành xin_lỗi về sự_cố mất net hôm_qua maya mấy anh vnpt mấy ảnh hg có trực tết nên em leo lên trụ em sửa cáp_quang luôn
2,đề_nghị để cái change line ngoài desktop vnpt đứt cáp mà không đổi được đường truyền rất ức_chế nếu còn tiếp_diễn tôi và các bạn sẽ không bao quay lại boba
2,các bạn nào dùng mạng vnpt đã có_thể xem được hình trên website ezlaw blog xin chân_thành xin_lỗi mọi người vì chúng_mình đã phát_hiện và khắc_phục sự_cố này chậm mong mọi người tiếp_tục ủng_hộ ezlaw
2,nhận qua mạng hay sao chứ thư_từ vnpt tỉ_lệ thất_lạc khá cao không lạc thì cũng khá chậm
2,chó đẻ mấy thằng nhà_mạng vnpt
2,tài_khoản kmdk đấy chỉ sử_dụng được mạng vnpt thôi sao không mở một tài_khoản kmdk cho ngoại mạng chứ có tài_khoản kmdk không gọi vnpt cũng chẳng làm gì được cứ thế hết
2,má tụi bưu_điện hết vnpt_giới tới viettel
2,các bác viettel vnpt fpt có thấy muối_mặt không bị xem_thường bị gạt ra hẳn sân_nhà nhục nhỉ
2,diệt cỏ vnpt đê cùi bắp đã thế còn chảnh_chọe
2,cái này phải đợi vnpt tự giải_quyết hay làm tn bác của mình còn có vài ngày
2,mấy ngày_nay mạng vnpt cực yếu và bị chập_chờn nhé mấy tuần trước không sao nhưng tới tuần này thì thôi rồi rớt mạng lần ức_chế
2,lịch_sử thì phải tôn_trọng không được áp_dụng tư_tưởng cá_nhân để đánh_giá lịch_sử đó là sự thiếu công_bằng đa_phần ngày_nay giới trẻ toàn dùng tư_tưởng này nc là vất hết đi em ơi addy nguyen họ biết gì về lịch_sử đâu tư_liệu vnch còn đếch có thì tranh_luận với họ làm gì
2,google chỉ là cá_nhân viết và vnpt kiểm_duyệt hết thôi không đáng tin_cậy nhé
2,do tình_trạng tắc_nghẽn lỗi mạng nên các bạn dùng or facebook lite có_thể không vào được facebook or nhé
2,cpn của vnpt đã chậm rồi gói tiết_kiệm của vnpt chắc bá_đạo lắm admin nhỉ
2,có ai bị như mình không khi làm hợp_đồng nộp tiền thì ghi đúng cả họ và tên khi nhận giấy biên_nhận thanh_toán hàng tháng_lai tên khác khi đăng_nhập trên trang_web của vnpt quảng_ninh để xem hóa_đơn oline thì người đứng_tên lại là một người khác không_thể tin nổi vì sao obama lại có_thể tin_dùng sử_dụng như_vậy nhỉ
2,thì do thằng viettel với vnpt cung_cấp
2,dẹp vnpt đi làm_việc chán lắm
2,tuần nay mạng vnpt yếu quá không biết có bị ai phá không nữa huhuhu
2,cty em dùng vnpt hễ có trục_trặc gọi là tới liền ah
2,mobifone bán đấu_giá triệu cổ_phiếu seabank giá đồng cp nhưng không ai đăng_ký mua đấu triệu cổ_phiếu tpbank giá đồng chỉ có nhà đầu_tư tham_gia đăng_ký mua triệu cổ_phiếu vnpt cũng từng thất_bại với kế_hoạch thoái vốn khỏi msb
2,sao chặn ip mạng vnpt
2,bắt_đầu ghét bọn vnpt rồi đấy
2,ae cho hỏi có ai mạng vnpt dạo này vào wot hơi bị lag vs ping cao biết do mạng hay là do bên wg không hỗ_trợ vn nên thế nhỉ
2,tôi trình_bày việc như sau ngày tôi còn trog tài_khoản chính là lưa lượng đata là mb tại_sao không trừ mà_trừ tài_khoản gốc là sao tôi gọi nhân_viên vnpt nój là sẻ sử lý mà ngày rồj khôg thấy thông_báo gì hết làm_ăn như sít sđt có gì thì liên_hệ cho tôi sự kien nhẫn của tôi sắp hết rồi đó
2,vinaphone xài thì ok nhưng cách chăm_sóc khách_hàng như shit chọn được số phải về bưu_điện địa_phương mất cái máy làm lại sim cũng bắt về bưu_điện địa_phương hỏi lý_do thì được trả_lời vinaphone chỉ quản_lý theo khu_vực địa_phương nào thì làm sim chỗ đó nản mấy ông vnpt
2,mạng vnpt xài thảm hơn
2,từ nay không bao_giờ mua hàng của zalora nữa nhìn hình thì đẹp lung_linh nhưng khi giao thì ôi_thôi tệ không_thể tả vậy mà trả hàng thì hành lên hành xuống yêu_cầu phải đem lại hàng qua công_ty mới trả lại tiền hoặc đóng_gói ra bưu_điện phải là bưu_điện của vnpt mới được heyza đâu có rảnh mà đi đành mất tiền vậy đúng là zalora làm_ăn mất uy_tín
2,nếu thanh_niên dùng mạng vnpt thì do vnpt chặn blogspot chứ sao đổi dns là được nhé nhớ bỏ chọn
2,rứa dừ vnpt cứ hàng giá_trị lớn báo mất rồi trả thì cụng nỏ giàu mấy
2,chặn nhà_mạng hay sao ấy fpt vnpt viettel mình có đọc bài báo ghi vậy
2,mạng vina gói chạy có_lẽ thua cã mimax của vt hết lưu_lượng miễn_phí lên youtube xem video đứng mãi làm_ăn kiểu này riết người_ta chuyển qua viettel hết cho xem ức_chế vnpt thật
2,mạng vnpt nhà ai không biết chứ nhà tôi đến tối là không_thể load nổi các trang mạng cả chơi game nữa mạng nối với điện_thoại cố_định xin cho ý_kiến
2,đề_nghị admin kiện ngay vnpt mạng kém quá
2,cái lũ vnpt là làm_ăn bát_nháo nhất đấy kẻ_cả dv internet thẳng_tay mà ban chúng_nó đi
2,cáp_quang của vnpt thật là tồi_tàn có cái mạng mà sửa cả tháng trời không xong moden thì thay đi thay lại đang ký gói quang mb mà mỗi lần tải chỉ được mấy trăm kb báo hỏng thì mấy ngày sau mới thấy chúng_nó tới mà báo cắt là sau thấy cắt xong rồi tình_trạng này rồi có ai sẽ dùng mạng này nữa chứ chậm_chạp trong tất_cả các khâu luôn
2,thông_báo khẩn hiện các tuyến đường đang bị ngập và mạng tại văn_phòng định công vnpt bị mất tín_hiệu nên ảnh_hưởng đến giao_dịch nhận hàng trả_lời lên đơn của khách_hàng rất mong cả nhà thông_cảm cho sự_cố ngoài muốn
2,sao page không làm cái gì thiết_thực đến hoạt_động của vnpt hà_nội như quảng_bá dịch_vụ hỗ_trợ chăm_sóc mà_lại share các tin chả liên_quan gì tới hoạt_động của dn nhỉ
2,vnpt hết chặn facebook chuyển qua chặn google địt_mẹ làm_ăn kiểu máu gì_vậy
2,sao không thấy video thử_nghiệm trên youtube speedtets như viettel và vnpt nhỉ hay do tốc_độ thử_nghiệm kém viettel và vnpt nên giấu đi không dám công_bố chỉ dám đăng tin sợ bị tụt_hậu so với hai đối_thủ cạnh_tranh
2,mạng vnpt nó chặn facebook mà chị nên nó lag
2,mạng_vnpt internet hoạt_động rất chậm và việc khách_hàng gọi điện_thoại hỗ_trợ hầu_như bao bận liên_tục nếu vnpt không thay_đổi cách làm và cải_thiện đường truyền chắc_chắn các bạn sẽ bị tẩy_chay và từ tháng sau tại công_ty và tại nhà tôi sẽ ngừng sử_dụng mang vnpt
2,của ngày hôm_nay đây chắc bye em vnpt này luôn quá
2,mạng vnpt buổi tối từ là chạy như một con sên càng ngày hết muốn sử_dụng dich vụ
2,add cho mình hỏi có cv số vnpt hà_nội ngày tháng năm phối_hợp triển_khai các gói cước bán hàng online qua fanpage mua hàng vnpt trong khi đó chặn hết facebook thì chúng_tôi quảng_bá như nào nhỉ
2,đúng là cái đồ mất_dạy trả_lời gì cái tụi này vnpt
2,còn không hủy được tôi sẽ cắt vnpt vs mytv lun
2,nghệ_an bao_giờ thanh_toán được cước điện nước rồi adsl vnpt cước di_động trả sau vinaphone muốn dùng mà thanh_toán được ít dịch_vụ quá
2,dịch_vụ còn kém quá trang wed thì chậm như rùa tra ma bill changf thấy đâu chán vnpt
2,vnpt cũng chăn face v_vl
2,klq có ai dùng vnpt khi chơi bị ping tầm không tại không group dota nào nên không biết là tình_trạng chung hay tại mạng mình nữa
2,vnpt
2,vnpt chặn facebook thì làm éo gì được nó
2,vnpt giải_thích hộ tôi tại_sao tôi kiểm_tra tốc_độ mạng trên speedtest net thì sau khi test xong nó báo hosted by viettel trong khi tôi dùng cáp_quang vnpt trên danh_sách server để test speed không có host vnpt là thế_nào gói cước y_tế mà test được có mbps download là sao
2,mạng vnpt hay bị thế
2,nay vnpt bảo_dưỡng gì đó nên mạng cùi vãi
2,trời_đất thẻ nhà_báo mà viết vnpt có dv ems cất thẻ vài tủ ngay đi cho cái chú ơi
2,đúng nay mình cũng đọc được cái comment đó định vào nói cho trận mà cái mạng facebook lag mẹ cái thằng vnpt làm_ăn láo_lếu cái gì cũng được mỗi facebook vào éo đc ức_chế
2,cho tao miễn_phí cước để tao quay lại vs vnpt tao cũng xin giả nhân_viên thì khó_chịu vcc cứ như mình phải van_xin nó
2,aaaaaa cái mạng vnpt ức_chế quá bao_nhiêu truyện hay của ta
2,mạng nhà em gần đây rất chậm hay bị tam_giác vàng admin cho hỏi vnpt có đang bảo_trì gì không vậy
2,mạng móc như cc mất cả ngày hòm nay tiền thì đóng đều đều mà chẳng hiểu sao mất_mạng mẹ cái bọn vnpt
2,mẹ cái bọn vnpt
2,có thằng nào sài vnpt thấy chậm ko
2,vnpt đang tấn_công thị_trường một_cách hung_hãn sau một giấc_ngủ dài và bị trượt dài
2,cover của vnpt phú thọ như là quảng_cáo cho dịch_vụ xăm môi ấy
2,vnpt khi nào dẹp được cái nạn nhiều ông nội ngồi phòng lạnh lãnh lương trên mây chỉ tay cho trâu_bò làm chết mẹ mà lương thì ba đồng ba cọc đéo đủ đổ xăng_ăn sáng thì mới khá nổi thật riết nhân_viên là người trực_tiếp lđ sản_xuất nản gần hết đéo ai muốn làm_việc có làm thì củng thả trôi thả_nổi
2,tôi muốn lắp mạng_cáp vnpt quá dùng cáp đồng mạng quá chậm kỹ_thuật khuyên ngừng sử_dụng để đợi lắp_cáp mà gần năm rồi vẫn chưa có gì làm thế_nào mới được kéo mạng_vậy add tôi xóm đồng_danh yên_ninh phú_lương thái nguyên
2,dung like viettel không được tu nak xai vnpt thi giat qua net khung tren duong nguyen van linh doi sang viettel thi may không vao được mang
2,chào bạn mình đang vũng_tàu mình có quán cf sân vườn rộng khoảng lúc cao_điểm khoảng người truy_cập mình đang dùng gói cước mpbs của vnpt modern là tp link mình kéo ra giữa quán cái nữa mà chất_lượng không tốt lắm cứ bị nghẽn hoài ak bạn tư_vấn giúp mình được ko mình định mua thêm cái access point để gắn vào thêm bạn thấy thế_nào và dùng cái loại nào là hợp_lý cám_ơn bạn nhé
2,nhà mình dùng cáp_quang của vnpt nhiều lúc chỉ xem thời_sự vtv thôi cũng bị dừng hình chờ tải lên mới xem được
2,cho em hỏi vì sao chất_lượng dịch_vụ vnpt lại tệ nhất thế_giới vậy
2,vnpt chặn mịa blogspot rồi xưa chỉnh dns_cốc_cốc vẫn ngon giờ thua rồi ai bị giúp với đổi ip nước_ngoài được mà phiền_phức xem phim nữa
2,cho mình hỏi là nhà mình sử_dụng internet không dây của vnpt nhưng mà mình vào đổi mật_khẩu không được do khi truy_cập vào đường link mình gõ mật_khẩu và username là admin nhưng không được admin có_thể hướng_dẫn dùm không cảm_ơn
2,ko biết cáp đứt làm_sao mà dùng vnpt load web chậm_rì garena không log in được luôn phải dùng dt phát wifi thế_mà con nhanh hơn
2,taik sao cứ đến tối là mạng vnpt không_thể load nổi facebook đã tháng nay đều bị rồi vnpt không có câu trả_lời thì cắt mang chuyển sang viettel
2,vnpt làm_ăn chẳng ra sao chăm_sóc khách_hàng chẳng giải_quyết được gì bực_mình nói cho đã rồi cũng
2,ai dùng mạng vnpt thì sẽ bị chặn vài trang wed nhá muốn vào được thì phải dùng vpn
2,với lại vnpt giao hàng thiếu trách_nhiệm
2,tối nay viber bị sao vậy ad mình dùng mobi và wifi vnpt lại vào không được không connect lại bị chặn như hôm trc sao admin ơi admin kiểm_tra giúp minh với
